gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_model_fits_BH_FDR=0.25,filter2_confidence_intervals<4fold,filter_passed_both
Ush1c,98.43722708926096,69.32686745490972,63.760476637362224,59.12830525772479,49.62537894582579,43.09735920858743,93092.89099835076,273206.4359195505,378608.40875998646,373935.7871983878,421829.6380718626,466649.0953801231,35152.37930256174,35080.406277622176,32510.20027674764,50443.52553912791,29497.257413469863,73521.40836994429,1.5405866728418576,1.08499651228554,0.9978800039998398,0.9253844481536975,0.776659397052507,0.6744929656665584,0.27825992773666663,0.8166295224144794,1.1316819934608604,1.117715262767168,1.260872697670762,1.394840595950064,0.10507245418638912,0.10485732273538469,0.09717483131845829,0.15077855699581938,0.08816897432530471,0.21975965684083323,0.2933830445661855,0.8269928841822946,1.0865756782856937,1.235445110570484,1.2889888071165954,1.2686144752787476,97579.0953262412,275057.5364676279,361394.6806210057,410908.6003690294,428717.2146231966,421940.71916636615,150.8921876053293,0.017221090435291832,40.24990073447687,104.15353454003036,178.8700311475317,0.009677404525098488,0.032542507440129466,True,True,True
Usmg5,1140.632764244094,886.5742465766557,663.8590802831244,402.1814680202848,183.45119593907725,80.29097058038205,1799734.288428875,3189915.0115497573,4071252.8336637137,4777645.0824935455,5795920.527355557,4326685.479174243,306363.5309974818,440892.4239435344,549325.6187587954,818133.2782897276,935726.3255179226,907399.6378797656,2.038670697495936,1.584587953554152,1.1865256694925026,0.7188251991623419,0.3278851785652787,0.14350530172979,0.4506630223606542,0.7987716572503627,1.0194633277865541,1.196347697816365,1.4513292762235652,1.083425018562499,0.07671505494343615,0.11040180408173648,0.13755405184066913,0.20486491714826818,0.2343108405899562,0.22721768759145314,0.44756989903640976,0.8602962907259296,1.1147479211609574,1.227492621906245,1.2165490615451653,1.133344205625292,1739407.4516450213,3343401.292028178,4332286.074080752,4770449.974361025,4727919.610990808,4404557.502163414,99.17000036873816,0.006533736557832418,106.08740870169066,73.62549129523751,113.44151934817896,0.0031998510885107513,0.015232501687124363,True,True,True
Uso1,60.57675513185289,46.04923312698382,52.50862781900418,28.337989616605434,29.287108886061123,18.30161829405768,522019.929290464,565239.5821898131,621254.4080401015,702577.7307111885,702700.3403862843,759245.7297882873,59102.308291356436,48582.173522396566,91323.89490519176,61207.307573459315,67645.22381376033,98989.31594676887,1.5462370026850372,1.1754183275619448,1.3402960115185978,0.7233343554227354,0.7475608649345018,0.46715343787718333,0.8086984434053845,0.8756531017682011,0.9624296785443465,1.0884134595583241,1.0886034029835323,1.1762019137402107,0.09155961685572034,0.07526212295805178,0.14147638339388324,0.09482062193864858,0.10479405887118522,0.15335143589005149,0.7690342209572673,0.9177298891607758,1.0331464806585673,1.095552435923695,1.1010917275102432,1.0834452457894521,493046.57261230156,588378.9877014211,662375.376041261,702385.3541613083,705936.7289337444,694623.1396369357,155.56742791762815,0.006104506418130966,113.54680183499065,91.00033935396702,205.06047705643869,0.0025950432281042672,0.014924066160947725,True,True,True
Usp10,28.567447022407908,9.108639519623177,11.25184881835804,4.0872100408565535,2.847357808367053,1.7711243510378396,35118.64700642021,39867.196708374,54121.5023764804,38005.66291167726,43860.505465449045,36561.494175590866,7542.579538697563,15704.499030391176,4592.926884248136,3040.5306825555226,4036.233120423273,9898.72406922188,2.9740394521248943,0.9482630094769995,1.1713837175892345,0.425502632457628,0.29642671428627093,0.1843844740649721,0.8512407323425106,0.9663408079552468,1.3118508611681352,0.921219098337824,1.0631346015834833,0.8862138986128004,0.1828245526969982,0.38066128382618236,0.11132793480990998,0.07369941001586056,0.09783423708510432,0.23993512974461792,0.8918176332157961,1.1202377141465285,1.129668139498176,1.0804715502067328,0.9530686637015288,0.8247362992312387,36318.466347549525,45620.667507750135,46004.713049148406,44001.226454974785,38812.85915454904,33586.639704828995,49.98330679301588,0.010708904117025356,64.72624770801318,21.495928351173536,71.06891645916411,0.004671585280315486,0.02132342685909712,True,True,True
Usp14,33.73023865296356,12.1448526928309,8.751437969834031,4.0872100408565535,4.474419413148227,1.7711243510378396,334771.2177736577,353569.88940946467,316684.4575611782,295771.22848377185,311248.9825411598,303491.4939873522,32900.84465998222,19734.135348899028,57527.298809466905,44303.431237557255,15317.162772193611,23976.145693146933,3.1155120899630164,1.1217660148992201,0.8083313930891439,0.3775174088603145,0.4132822160155022,0.16359087717280293,1.048597350913037,1.1074800631398658,0.991944544941443,0.9264384457150974,0.9749191126332245,0.9506204826573325,0.10305467352508284,0.0618128469556953,0.18019163516492837,0.13877077289084672,0.04797764997015181,0.07510001315566266,1.0128073524929349,1.0813232886433926,1.058307653740665,1.0093573816958024,0.9501783042375364,0.8880260191896684,330982.8151552997,353373.64533071296,345852.19555653736,329855.3736494419,310515.80467098014,290204.59916596126,123.35121006178379,0.004798442596027107,144.4525315638536,31.42062494806479,188.16453921831933,0.002407693079997635,0.008215473713631502,True,True,True
Usp15,18.58604987000033,9.108639519623177,10.001643394096037,5.4496133878087365,5.287950215538814,4.722998269434238,8301.088823292113,2998.9571114375794,1913.4230798659921,15086.40003758265,9419.788533572671,13891.283194006333,3743.799400012793,2095.3164421586457,1913.4230798659921,7353.0273774018015,3466.9023944830296,5945.179302186843,2.0978708395330057,1.0281232090568497,1.128919602101639,0.6151164498630723,0.5968689762307708,0.5331009232146626,0.965038268771253,0.34864202040825654,0.22244389088328362,1.7538606903480187,1.095092055047437,1.614923074541752,0.4352332288600141,0.24358979826778862,0.22244389088328362,0.8548219349978345,0.40304272800733054,0.6911533731838473,0.2662540807190777,0.8072864298632363,1.0899197421902154,1.2487221190744378,1.2859513871003334,1.3018662410526995,1290.8427138916124,3913.8547781058037,5284.106647804912,6054.0061760902645,6234.499670293082,6311.657448350713,11.616350648095525,0.008612543477773054,80.48112411261492,5.207887774930769,18.626141079010477,0.0038984177125549343,0.16847567155364346,True,False,False
Usp19,19.274422087407746,17.711243510378395,13.752259666882047,7.3569780735417964,4.474419413148227,1.7711243510378396,0.0,0.0,0.0,1095.7537005554502,0.0,1554.6197434433434,137.13747638987326,200.3000175391281,216.1538962005957,1095.7537005554502,221.13206042856086,1554.6197434433434,1.7974157428592037,1.6516431863326757,1.2824523564465482,0.6860671697074193,0.41725722602088655,0.16516431863326758,0.0,0.0,0.0,2.4806022027647865,0.0,3.519397797235213,0.31045619635314076,0.45344557309687394,0.48933608965188696,2.4806022027647865,0.5006058167295646,3.519397797235213,0.030002157615675814,1.7040090627646975,1.7742110688850756,1.280586160064292,0.7863827574831693,0.42480879318708864,3.5843165119263887,203.57561940640235,211.96255653708909,152.9898675042161,93.94806661732943,50.751322332779026,1.1374064086197402,0.08091329007440366,8.566543023062875,0.4723791995041676,2.9398758541462957,0.039214961741359904,0.7792516687255672,True,True,True
Usp39,12.390699913333547,5.5663908175474965,3.750616272786013,3.8147293714661163,2.847357808367053,1.7711243510378396,4864.888903323141,4992.309217365631,4274.6709214585135,5016.0111933292965,5174.629897097835,5372.577807003683,4213.117376866874,4992.309217365631,4274.6709214585135,5016.0111933292965,5174.629897097835,5372.577807003683,2.466553877407926,1.1080732283262793,0.7466161859310757,0.7593788557760516,0.5668090980912154,0.35256875446745245,0.9829684114534923,1.0087141471054815,0.8637127319150644,1.0135032171385912,1.0455527003577592,1.0855487920296119,0.8512756154363622,1.0087141471054815,0.8637127319150644,1.0135032171385912,1.0455527003577592,1.0855487920296119,0.6578268459988916,1.1572841882120068,1.1656637128131908,1.1056864833051414,1.0255453612462802,0.8879934084244894,3350.5494733253945,5894.465923496347,5937.145865657391,5631.660195739854,5223.472545845013,4522.870820808837,25.58727834071968,0.019524231421283414,35.50189329370188,9.19933801633682,54.37296275961958,0.009545151730234805,0.1473648547617677,True,True,True
Usp4,42.334891370556285,18.723314568114304,16.252670515406056,15.258917485864465,11.389431233468216,8.265246971509917,0.0,1671.541557641133,1868.5034069609603,8863.322289765792,966.2945516048115,9057.008419109108,1052.2822288156726,1671.541557641133,1868.5034069609603,8863.322289765792,966.2945516048115,6742.343334832953,2.2634042590579253,1.0010284322265963,0.868937240056791,0.8158069551617999,0.608927679450913,0.44189543404597487,0.0,0.4472018915509877,0.49989678936944676,2.371280854663781,0.25852109347667196,2.423099370939113,0.28152611642868197,0.4472018915509877,0.49989678936944676,2.371280854663781,0.25852109347667196,1.803837110145501,0.01876077159209785,1.363772484857123,1.3503174639850493,1.2685956009575552,1.1112751772753873,0.8872785013327881,28.23982015870729,2052.830797533951,2032.5775063623307,1909.5649370976955,1672.7569545333026,1335.583943619848,5.713088110853281,0.04893152385966014,14.165656940256993,1.9813260804719093,11.772729052016642,0.019337458274455998,0.34133731908782305,True,True,True
Usp47,43.71163580537113,23.783669856793853,28.754724758026104,22.343414890015826,15.457085245421146,19.482367861416236,9411.073052149946,14790.793893588037,6626.807753891019,23981.082832683725,16571.239247899437,19941.541894755846,2360.781255845783,6012.007824601314,4123.9904057842605,5978.936250410042,5751.336545335238,6164.645228814395,1.7082320306350132,0.9294556450900766,1.1237223443767381,0.8731710970240654,0.6040562799811715,0.7613626028929349,0.6183187538606768,0.9717728465410439,0.43538919417101984,1.5755858201469646,1.0887502354843122,1.3101831497959833,0.1551061516750992,0.39499610360148063,0.2709511013789634,0.3928232616281111,0.3778696888271051,0.4050245635913858,0.5985116176222307,0.9139527015003684,1.0612299544572947,1.1609070596868931,1.1463897477402147,1.1190089189929986,8625.503820648162,13171.51127325139,15294.010604377741,16730.516140234722,16521.29859796029,16126.697330386076,11.673166348330907,0.01382244871679658,50.1464823463339,5.8022662605783095,16.631996038266767,0.005251091328864786,0.061557054723787766,True,True,True
Usp5,28.91163313111161,10.626746106227037,7.501232545572027,7.0844974041513575,3.66088861075764,0.5903747836792798,161237.23645992152,247618.63530459095,207140.3231937372,229396.52206323523,201736.6836569752,294415.0552769643,39744.034715428985,45763.35347841818,47657.887483045226,40440.9253471757,25525.75116399871,48294.058575849944,2.971626408799109,1.0922495877580058,0.7709997090056513,0.7281663918386706,0.37627736994534183,0.06068053265322255,0.7211266197440674,1.1074637185761005,0.9264262049946701,1.0259660991995814,0.9022586590914062,1.3167586983941748,0.1777534894456732,0.20467463426320673,0.21314785628525795,0.1808703028855248,0.11416282651246046,0.2159931041932819,0.7745915103673321,1.035867518648842,1.0782798964642009,1.0846126768358022,1.055309098723764,0.9713392989600595,164445.53004676287,219914.34308601217,228918.4773387653,230262.9245873336,224041.78432126532,206215.02267303274,210.20009440228768,0.006367672542726126,108.8540869382073,86.18905568203036,307.9929081487055,0.002495307261803989,0.016006750017246264,True,True,True
Usp7,46.1209385662971,23.783669856793853,15.002465091144051,12.806591461350534,10.98266583227292,5.313373053113518,18773.42163664781,7733.582160856917,15928.830815520449,11814.414735785027,14621.000683067461,11198.301184503684,9100.91645107068,7733.582160856917,9514.9122868037,6891.234070208606,8442.171020263777,6531.588556160548,2.427211211207364,1.251665553967053,0.7895362192733346,0.673973759828413,0.5779858447311973,0.2796274109926394,1.4067835788848766,0.5795148375409936,1.1936245856411085,0.8853114241035933,1.0956225277363238,0.8391430460931049,0.6819758307231826,0.5795148375409936,0.7129985475570185,0.5163936077212884,0.6326128391140479,0.4894436242193593,0.9080225414646262,1.2267913528363514,1.1685829561095549,1.0344657312284378,0.90834844147937,0.7537889768816602,11978.929836310164,16184.23207392498,15416.327899266818,13647.009679368726,11983.229215711,9944.230295081501,15.010569431347056,0.020712604125944525,33.46499437469149,5.744971683902148,28.270806858355108,0.008732194359440948,0.12667792003846715,True,True,True
Usp9x,76.40931613222355,54.145801588871095,45.00739527343216,35.42248702075679,23.999158670522302,19.482367861416236,10908.623299692625,15484.2810142899,21915.475278143316,38158.20814974873,31866.20132834197,30669.326629977997,6822.432652621795,1709.3414027409094,3887.609870657019,14856.055987044185,3534.8344335629604,3963.735649393056,1.8016353781929124,1.2766897632523724,1.0612176591740445,0.8352176021277202,0.5658699160827042,0.4593696811702462,0.4392671841643541,0.6235192409795971,0.8824898294292356,1.5365503222729977,1.2831845176934102,1.2349889054604057,0.2747249307392038,0.06883156234560814,0.15654582563696887,0.598221948080357,0.1423403050467563,0.15961124971010923,0.1547101748031974,0.7228526235195146,1.0717512210064513,1.2876004193705273,1.3782277401176652,1.3848578211826432,3424.164124252667,15998.72809739911,23720.819175355467,28498.159012422813,30503.99231184376,30650.734345795077,11.248240131787195,0.0077266520872892016,89.70860506327357,8.114451848406096,12.711300670012848,0.00363598886709384,0.015076722067254288,True,True,True
Vac14,7.916280500185323,7.590532933019313,6.251027121310022,5.4496133878087365,3.2541232095623465,1.7711243510378396,9939.063140141248,22677.167869099554,13843.7874446853,14212.053103226042,11237.283457061963,20722.675278744962,8607.481169179844,8307.75712383873,5217.671826341146,4852.023820883871,6579.154959694506,7078.613480242809,1.473586785668703,1.4129500623453792,1.1636059336961946,1.014425685786426,0.605743184622708,0.3296883478805885,0.643777089331273,1.4688548527359595,0.8966954994445951,0.9205489542836651,0.7278659501377316,1.342257654066776,0.5575273137352855,0.538113464482935,0.3379611874967879,0.3142772843608506,0.4261477334926504,0.4584988663978912,0.8089886992635095,0.9970016672649424,1.0960709798902593,1.117987965033905,1.0580724592289272,0.9218782293184568,11733.076857644488,14459.901850135666,15896.742513454043,16214.613049114623,15345.635231236029,13370.357494276255,43.280652119927275,0.014681827602867244,47.21123277762635,15.709270018554573,78.42010838237961,0.005842588362199755,0.06311830983464822,True,True,True
Vamp2,12.046513804629841,6.578461875283406,7.501232545572027,8.446900751103541,8.54207342510116,7.0844974041513575,959354.1434922335,1493432.5409942332,2844462.8707113145,2256471.836253642,2658358.7244269247,2496491.1124935737,417829.70555715257,527531.306547896,1155557.810421451,767325.7354709087,1049768.7955227226,945572.5166085521,1.4398315508651616,0.7862753588142916,0.8965673774714996,1.0095961707852141,1.0209714633407507,0.8467580787230828,0.4529324939457266,0.7050828204795236,1.342934380079348,1.0653306948696462,1.255070460710232,1.1786491499155232,0.19726672560532055,0.2490592988314127,0.5455646223274878,0.36227159844271956,0.49561926828364977,0.4464258804314172,0.54846386154921,0.8065650775942588,0.9462149814971536,1.0995273088496509,1.248865372218864,1.350363398290863,1051837.0893303612,1546820.3523490361,1814639.180068292,2108659.631489494,2395058.289473658,2589709.9261645284,3967.683479174242,0.008330930144605066,83.20165558089725,819.5177799987288,8282.277494386017,0.0022630416327435016,0.02896332688905515,True,False,False
Vamp8,321.81401163796863,299.57303308982887,266.29375536780697,241.4178730799271,198.50151578330315,197.18517774887948,133762.72733392945,308910.9829010913,354175.66755824897,461729.495296025,575819.5823633097,408513.89022407075,62096.609063593976,66933.81337567537,80782.20203847943,61205.00028678311,53714.406446112385,92579.19221843807,1.2663317159168033,1.1788139090159067,1.0478606150691874,0.9499745145161972,0.7810995046938453,0.7759197407880601,0.35782778829969997,0.8263657297973304,0.9474529887205093,1.2351695228376576,1.5403711611108581,1.092812809233945,0.16611422871684203,0.17905420201915678,0.21609993505325648,0.16372909196766106,0.14369105386480993,0.24765798555674026,0.3190030426497677,0.7655933428842161,1.0574599678460312,1.2303615653936768,1.3037716580517542,1.3238104231745538,124651.61421376238,299158.4193966543,413206.3784205321,480768.3146811674,509453.5788510697,517283.8001513406,39.28032561785178,0.014336229512815846,48.34933620031038,25.45858677147703,49.346179559260165,0.007007022869506615,0.03555824605964136,True,True,True
Vapa,176.91165987370678,233.78841433699486,205.0336895789687,173.84266707109867,108.60636211914331,75.56797231094781,600828.7763898843,1362606.9225427164,1385091.9539981077,2134753.3028094987,1602825.105230743,1709762.095657039,28409.689565982946,218023.97188403906,216936.60184020587,368449.1811908514,107959.79959910386,122195.06575413828,1.0900838254285516,1.440543654518179,1.2633644884544453,1.0711734866930043,0.6692042727383274,0.465630272167492,0.4098484190696781,0.9294865941226813,0.9448244989582248,1.4561973404757471,1.093348656452718,1.1662944909209496,0.01937934202293057,0.14872253744714248,0.14798080051488946,0.25133335877474167,0.0736435319470443,0.08335395454652882,0.4428160225895243,0.7839489762192313,1.0768742761941297,1.2423941666914795,1.2682358740040487,1.1857306843015871,604173.5964214315,1069611.86635363,1469276.1127684743,1695109.7376139888,1730367.895513071,1617798.668919896,169.81596659679403,0.012792421147801028,54.184205831833076,110.33870262096158,197.28921128646297,0.0066133683611172035,0.024544745922581185,True,True,True
Vapb,59.54419680574178,61.23029899302246,61.26006578883821,36.2399290289281,31.72770129323288,21.253492212454073,747594.0286997507,1701205.8050765789,948751.0742147064,1684559.2029447355,1674139.6300866753,1419189.0850199752,104513.24113852461,515297.1268777024,198553.2166224706,241113.67165997386,255039.8829637752,202091.99422485926,1.317079057681536,1.3543745457241974,1.3550329679632465,0.8016037521101257,0.7017961978397675,0.4701134786811263,0.5486634133827752,1.248524396995654,0.6962936872764633,1.2363073631560884,1.2286603807153151,1.0415507584737038,0.07670284863897699,0.37817942584531444,0.14571930939534888,0.17695466393210785,0.18717518782088563,0.14831643794907207,0.5987861680357288,0.8342899929425229,1.044117862615884,1.1612455502451446,1.1884323985033898,1.1731280276573304,743081.125874296,1035336.4529028285,1295728.4558580178,1441081.4694056031,1474819.780160144,1455827.3756488748,356.87532411048437,0.007098852118857682,97.64214959748784,232.9017168081549,447.0786487085099,0.0031514288393149808,0.017989848244940043,True,True,True
Vars,9.981397152407585,2.0241421154718164,0.0,0.8174420081713106,0.4067654011952933,1.1807495673585595,609738.4570484937,584922.3103796092,556458.5781297695,443350.66834066564,466517.36915105616,470016.0721142744,42232.499616335415,73953.07874888623,87978.18167024168,44736.367755819316,36839.36750226887,22033.56092519917,4.155886230279427,0.8427782421010002,0.0,0.34035275161771167,0.16936213477627757,0.49162064122558335,1.1684531156480276,1.1208974734567885,1.066351895355502,0.8496011097198776,0.8939958882159199,0.9007005176038841,0.08093092241086347,0.14171765660670416,0.16859422149498163,0.08572913137231514,0.07059596330022087,0.042223321514755704,1.1439367956111963,1.0939891958328447,1.02965582157105,0.9672394668481802,0.9093889191653404,0.8557898009713889,602770.8572083148,576452.1325642589,542553.1590373461,509664.3143175458,479181.3152999954,450938.5080545864,99.89183361995241,0.0033354520393350283,207.8120663663131,24.709323300880104,341.57765829067944,0.002571397302464441,0.005694473699213246,True,False,False
Vars2,4.474419413148227,1.5181065866038623,1.2502054242620044,1.6348840163426213,1.22029620358588,0.0,1000.0026135183329,2358.7488711659444,1505.1704620328032,2947.0085593302983,1402.9356477572094,1147.3222391341867,866.0276671577068,2358.7488711659444,1505.1704620328032,2947.0085593302983,1402.9356477572094,1147.3222391341867,2.6586206559842207,0.9020320082803603,0.7428498891720615,0.9714190858403883,0.7250783607229692,0.0,0.5790856660032406,1.3659140911520047,0.8716203614588773,1.7065659541556293,0.8124178006723555,0.6643961265578928,0.5015028977262362,1.3659140911520047,0.8716203614588773,1.7065659541556293,0.8124178006723555,0.6643961265578928,0.6305112513166684,1.204368759587651,1.1332469662776157,1.1131788888065788,1.0875090400325276,0.8311850939789591,1032.2126564635132,1971.6772287561728,1855.2434378417427,1822.3899026935003,1780.3656838730622,1360.7366594604891,30.398280359623968,0.02504965841811741,27.670923450940943,8.873617463677824,55.48036963777359,0.010129998737074257,0.1534112734630001,True,True,True
Vasp,122.18606858981693,82.98982673434448,70.01150375867223,55.858537225039555,43.93066332909168,44.278108775945995,507742.0803774038,830658.6415485694,717721.1531621013,842772.6581547002,730883.9383192997,958208.8038096272,64594.57006412229,156264.16714701435,95491.33235416119,79530.2236872999,165439.63421567195,143176.61371070665,1.7486181951637814,1.1876764897668421,1.001942289788957,0.7993976373430668,0.6286965290678488,0.6336688588695043,0.6640063059062453,1.0863046364677713,0.9386091679218368,1.1021468991582004,0.9558229713181838,1.2531100192277627,0.08447438868568669,0.20435649591162533,0.1248800312068322,0.10400668386447083,0.2163558322453307,0.18724107777623294,0.6768456163744448,0.9285955402553238,1.0541093492287543,1.1140964013675725,1.1202614959191168,1.1060915968547878,509144.02029292274,698518.0300408677,792933.3645824705,838057.4640116411,842695.0371147561,832036.0046822166,146.40383592540152,0.008376373891026417,82.75026754745411,87.85768421715565,188.08606874034493,0.0033511429887078392,0.023770584563129755,True,True,True
Vat1,105.66513537203888,88.55621755189198,75.01232545572026,59.12830525772479,38.23594771235757,25.386115698209032,519094.1484253818,916858.1631545926,1142581.8820403954,1380393.4422347876,1462838.5570456318,1550744.5915531053,94015.47315273732,121727.03394077005,156079.83262706109,164267.7440369635,147194.45484781126,194392.54283944046,1.6173893223636508,1.3555074736150305,1.148194565885673,0.9050619131521895,0.5852679158804802,0.3885788091029754,0.44669201480428145,0.7889767615982857,0.9832170224143029,1.1878591384720851,1.2588049862674011,1.334450076443644,0.08090239747984918,0.10474880946373814,0.13431015378999003,0.14135603295434362,0.12666408936304566,0.16727908971287375,0.4383215244192549,0.7928311029363857,1.0429825506306176,1.2030152380489592,1.2677842049893522,1.2550653789754305,507216.89666900976,917448.286727113,1206918.5361401138,1392105.159556518,1467054.5119879104,1452336.541045001,267.1544555755029,0.0063240824122916504,109.60438769942758,198.41886454701103,308.6955700129768,0.003226791879865062,0.01510269827866254,True,True,True
Vbp1,28.91163313111161,15.181065866038626,15.002465091144051,7.0844974041513575,5.694715616734108,11.807495673585596,8110.38278370736,6970.165913085215,8774.573295243454,22157.561712187133,32317.037070466904,20862.22594909713,7023.797525106532,6970.165913085215,8774.573295243454,7548.4312751320695,22492.0841980826,14155.139207688715,2.072967454217833,1.0884841862070682,1.0756784898987497,0.5079592868966317,0.40831177128533097,0.8465988114943862,0.4905871727444832,0.4216168435020966,0.5307632475251678,1.340283910782862,1.9548181967105378,1.2619306287348526,0.42486095436750754,0.4216168435020966,0.5307632475251678,0.45659541068298537,1.3605187683662294,0.8562271237869057,0.22136754597429326,0.8586511148467303,1.1615997758012484,1.2743956914700172,1.223469790575903,1.2605160813318077,3157.603220398531,12247.863676248538,16569.146017954106,18178.07538922186,17451.664532755916,17980.095592872778,25.82001029477677,0.011356353959735629,61.03606694697296,11.698165366271963,34.16825274571715,0.0048370648098530755,0.059749503022991535,True,True,True
Vcl,28.223260913704195,16.69917245264249,22.50369763671608,12.806591461350534,4.88118481434352,4.132623485754959,229242.67946293644,236655.9706359749,229511.74070149809,293300.0698914794,264399.8065036716,361082.903154745,32245.047079938344,20709.031604957258,27725.58701765428,25388.447836265463,9208.934063096907,38336.8850012612,1.8974358334336712,1.1226770817594263,1.5129124310340931,0.8609807923050146,0.3281596341636948,0.2778342273041004,0.8521012862909851,0.8796566915889631,0.8531013942464781,1.0902043520398315,0.9827812855122885,1.342154990321453,0.11985571865456718,0.07697603478447279,0.10305676245044719,0.0943695524275664,0.03422985885053059,0.1424992462070998,0.839143054244183,0.9488849655565378,1.028860736173973,1.0867608975128205,1.0717748783043872,1.0245754682080987,211619.88180085906,239295.22295164573,259463.9689591285,274065.5619018404,270286.3020992189,258383.28564078762,106.29619520083506,0.004156908084661418,166.74585207154092,59.55834364504507,137.6642425034286,0.0017579387606926574,0.009608268114675007,True,True,True
Vcp,194.1209653088923,92.09846625396764,70.01150375867223,51.226365845402135,36.608886107576396,18.30161829405768,2922972.7737664008,3655971.1723735,2957334.388157893,2978570.338449359,2772138.7679847945,3379442.4190811333,411185.37657973607,570539.9914104271,480665.6123073006,258923.10818586513,356584.08179823647,354670.58321686665,2.5190460447848526,1.195132513268936,0.9085170236614536,0.664748261818225,0.47506187498360364,0.2374942814829297,0.9395388820631189,1.1751484991496204,0.9505838268060243,0.9574097545654138,0.8910559080029309,1.0862631294128915,0.13216840488549217,0.1833901808846934,0.15450162111892363,0.08322634059016293,0.1146177660568909,0.11400270513873771,0.9648017123475692,1.0449198282874894,1.0470185890722483,1.0253447294902918,0.9863011798396142,0.9316139609627869,2938750.953436057,3182787.822973785,3189180.5720519745,3123162.783426648,3004237.550093188,2837662.26881182,191.8638293064066,0.004766509576640397,145.42028488873817,50.504621417404024,299.79768527784245,0.0019743656385807296,0.010652779681806605,True,True,True
Vcpip1,22.027910957037424,21.253492212454073,23.75390306097809,15.803878824645338,12.202962035858798,10.036371322547756,3158.5535266300512,3640.1886471659295,9250.098584811469,9934.778960667829,11402.390861735425,10858.472411717388,2735.387593274563,3640.1886471659295,4041.926985841375,3402.9515059905266,4145.362968872076,4473.466722604921,1.2577971952563927,1.21357776261066,1.356351617035444,0.9024039773258754,0.6967910598721493,0.5730783878994783,0.3928184112292559,0.4527177104641726,1.1504028661108139,1.2355542036379954,1.4180760353619015,1.3504307731958602,0.3401907231987793,0.4527177104641726,0.502680522427895,0.42321334522375803,0.5155444989840899,0.5563496315148667,0.2447037641684593,0.7399820854171671,1.1237863936987835,1.32386005764795,1.3216536416538482,1.2460140574137923,2019.464821619896,6106.844311148982,9274.263094406037,10925.409440482636,10907.200568636757,10282.970369261524,13.079357507141845,0.01675037814257047,41.38098702371006,6.968574975131142,18.344917793754412,0.006682309381964986,0.07004068689778717,True,True,True
Vdac1,291.52563407204207,141.18391255415924,93.76540681965035,56.67597923321087,20.74503546095996,7.674872187830639,2536554.489363763,4728746.811561582,5170676.225326901,5262144.572662853,4705793.7602488985,4718285.854393066,534836.8411397092,600380.6511249066,601528.0237202881,374770.23522285954,379237.2603533449,238980.98267090513,2.860100071963143,1.3851273139033857,0.9199137758371633,0.5560367711726852,0.2035254210273226,0.07529664609630113,0.5611390659547812,1.0460979963579975,1.143862053664102,1.1640967709562966,1.0410202998888622,1.04378381317796,0.11831712929242844,0.13281679506678226,0.1330706179549458,0.08290703811900275,0.08389523778899913,0.05286760681042724,0.5875302477388459,0.9877907728503516,1.1295524254213023,1.163453402164576,1.1140949461128908,1.0175782057120324,2660847.2401095163,4473574.529753907,5115594.41459981,5269127.480772179,5045589.523251444,4608477.896559255,544.7906499120887,0.006311049381616819,109.83073315493039,392.8681521092912,681.6352195097063,0.003933550141438958,0.010811479605322078,True,True,True
