gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_pval>0.05,filter2_confidence_intervals<4fold,filter_passed_both
Abcc2,47.49768300111194,61.23029899302246,51.25842239474218,48.50155915149775,31.320935892037586,17.12086872669912,0.0,1524.9174795909928,9800.0703769235,34031.9140374433,31037.600594641644,36410.26200536516,1636.9181060242388,1524.9174795909928,6414.988701261082,3615.5829378964063,12713.388594744052,7090.469241175021,1.1091984399027903,1.429891898437487,1.1970218031644884,1.132641643644697,0.7314279567474923,0.39981825810304394,0.0,0.08110920596829475,0.5212583220692509,1.8101317363734637,1.6508664718484787,1.936634263740512,0.08706643447379311,0.08110920596829475,0.34120839115466456,0.19231011850159135,0.6762155119125801,0.37713668955291596,0.0002989502028329468,0.5209267947874815,0.9610336901416942,1.30600403482706,1.550492862288957,1.6612436677519744,4.92905390113134,8588.976443966143,15845.404400540212,21533.232698138647,25564.334190508263,27390.379747754367,7.2059171086798735,0.0025681478932928787,269.90158252576026,6.1870023096401345,7.758727461943973,0.0013308143823627695,0.007480241532976636,False,True,False
Abcc3,23.40465539185226,19.73538562585021,12.502054242620044,8.991862089884416,2.847357808367053,0.0,26559.113830478444,27888.116234314468,33837.23076282298,50784.3973097417,55471.81603464872,38538.44536844498,6341.317030635139,5427.564298586947,10973.45918970459,7696.328663995868,2800.731844881574,9850.914949892362,2.0809898565421063,1.7547422345999746,1.1116014155836944,0.7994979412082726,0.25316855206595146,0.0,0.6836935170214351,0.7179051376880056,0.8710492170093461,1.3073087990860024,1.4279738865674276,0.9920694426277828,0.16324028621194253,0.13971816032139206,0.2824824260021317,0.19812144509135635,0.07209736806292084,0.25358551986934336,0.4264717861177016,0.8682432515368289,1.1065352828897657,1.214752942269543,1.2261910645151566,1.1578056726710046,18263.3238687058,37181.844651404295,47386.516298145725,52020.85372890061,52510.682453382375,49582.13102326876,43.3509408226908,0.004107808412942062,168.73892618168748,32.99955548504814,50.236132064470006,0.002071916173230032,0.009153651262688472,True,True,True
Abcd1,45.776752457593396,78.43550697453291,67.51109291014824,60.76318927406743,44.33742873028697,18.891993077736952,112660.9640509924,401176.36502603494,709469.6746006763,646762.1449233775,709120.5539232785,649964.8832284368,36586.34935480918,31588.75392242343,13734.046932531804,47207.81928274227,51012.310864569496,76660.37998602151,0.8699608083370136,1.4906216231284717,1.283009427421394,1.1547694063044884,0.8426072900981191,0.35903144471051346,0.209332122806493,0.7454143572984333,1.318245359446515,1.2017302877544362,1.3175966682771207,1.2076812044170016,0.06798005183690514,0.0586941623577788,0.025518840738923725,0.08771550205312381,0.09478451930973862,0.14244046474130018,0.16783135666870327,0.8391814525541355,1.2414140273182044,1.3627851959917598,1.3117592573431944,1.0770287101240024,93331.85988183717,466673.01808103954,690356.5719350211,757851.6880633858,729475.9074535206,598941.0719025314,372.9544410983342,0.02652080884191534,26.13597438493079,340.10717938395146,402.90120848057154,0.022726681076063376,0.034644221930141494,False,True,False
Abcd3,387.89774450908084,385.59907299738114,300.04930182288103,180.65468380585963,79.7260186342775,25.97649048188832,393641.75485044776,1233976.9438793957,1565135.3994753824,1835382.5252822815,1849171.7029622784,1768458.7861907175,77146.48213230481,185623.64415773415,219003.8174044573,161085.83454497467,126430.23361235892,143724.70295112784,1.7114352513793156,1.7012933325046826,1.3238410368725642,0.7970626242836897,0.3517574429712428,0.11461031198850444,0.2731799848794856,0.8563568237284107,1.0861745724242908,1.2737210022223724,1.2832904325577117,1.2272771841877284,0.05353820971155687,0.1288193228473693,0.15198453616748278,0.11179054382077436,0.08774020764046178,0.09974224455409801,0.2740269233852481,0.8097362797393942,1.1446330182844064,1.2925777320749852,1.2873991071686133,1.191626939347353,395434.0521087922,1168488.4619409794,1651760.5898212506,1865251.9392826932,1857778.9340546662,1719575.0819187162,100.62304987583164,0.006784958709780457,102.15938080224126,80.83091299194304,111.21731633776187,0.004048237213841292,0.012880174743618716,True,True,True
Abce1,18.930235978704037,4.5543197598115865,1.2502054242620044,2.1798453551234953,0.8135308023905866,0.0,112743.75083366613,116015.9443813182,100451.16593444068,148832.07635369143,126412.68317566793,131564.60322625062,41869.236451440964,19647.171517605395,15705.711260041418,35561.146496324836,26641.903867922265,33529.78148910255,4.096251203614181,0.9854942019084764,0.27052782013173865,0.47168953253739054,0.1760372418082127,0.0,0.9190814097647368,0.9457561676698207,0.8188728733687737,1.2132716318368,1.0305098615766706,1.072508055783199,0.34131591843467995,0.16016275813752945,0.12803217153501356,0.2898926850758366,0.21718346590997809,0.2733330992825713,0.8701552576603118,1.1074340783079055,1.0847434570109131,1.0358162368392452,0.9853692288285859,0.9164817413530384,94865.67889289954,120734.18478248615,118260.41797490664,112926.2963718173,107426.48513592985,99916.26416207108,129.04506787306002,0.004243214211222808,163.3542748623559,38.55144293537124,262.05603251673733,0.0021933578497515013,0.010916024315086436,True,True,True
Abcf1,76.06513002351984,40.98887783830428,32.50534103081211,26.975586269653245,18.304443053788198,11.807495673585596,172185.7521469141,274017.9739534101,167625.26611099462,277618.51941399183,246640.822929332,258927.6012258216,31968.264433957822,40566.575534270734,54934.52524384738,31147.42778046395,14324.87833789659,21481.161950193797,2.208554001086916,1.1901136581487266,0.94379383783472,0.7832371938243756,0.5314702141653006,0.3428310949399624,0.7395151955115813,1.1768712164345891,0.7199285068313049,1.192335086394971,1.0592899477193538,1.1120600471082003,0.1372994979449462,0.1742281150641604,0.23593657239059643,0.13377411230343467,0.06152347144083412,0.09225876985372977,0.7318056202211545,1.0148388892142408,1.0842939159154246,1.097041336483311,1.0683254714555122,1.0036947667103568,175075.34838952028,242787.5205914973,259403.7676673785,262453.4287185139,255583.5169070563,240121.42856384467,73.80977058562472,0.007433522952783117,93.2461209796131,41.083533832275,96.6941070312646,0.003511057213810809,0.015040133138104662,True,True,True
Abcf2,7.227908282777903,5.060355288679541,3.750616272786013,1.9073646857330582,0.4067654011952933,0.0,63815.49323906232,86643.7853778298,87427.31072003857,56695.15857837574,63752.37559154349,39776.40779619393,2785.912728667389,5717.689298174381,8172.696374413259,4301.29706678187,2783.5466251858234,14774.989563181533,2.3629611632808873,1.6543407237255647,1.226158418761301,0.6235591958657899,0.1329804983664569,0.0,0.9617755103868725,1.3058250696494553,1.3176337300178846,0.8544635841630488,0.9608242522428755,0.5994778535398642,0.04198702384810922,0.08617238955412682,0.12317227099213048,0.06482567119292357,0.0419513638497592,0.22267669505986618,0.9790958649424326,1.1603267621267082,1.1587523076560189,1.065219069851187,0.9052993422818488,0.7313066531418044,64925.33489357541,76943.03113156742,76838.6266626647,70636.29550634202,60031.77531552383,48494.055654012096,203.9306161454604,0.011810973959974965,58.68670804870816,118.26591948515934,263.16795263466554,0.007570577094901758,0.018432850963085258,False,True,False
Abcf3,13.423258239444678,12.650888221698851,2.5004108485240093,7.3569780735417964,4.474419413148227,2.9518739183964,919.1795087512112,1822.9707028850753,0.0,3206.0180720537346,2289.8126331281233,2952.0102680317973,796.0328052166493,1822.9707028850753,957.547288788467,3206.0180720537346,2289.8126331281233,2952.0102680317973,1.857554951990983,1.7506718297534065,0.34601513811596757,1.01808300253352,0.6191849839969945,0.40849009360912836,0.4928580337019475,0.9774649538704824,0.0,1.7190458968695217,1.2277825399335183,1.5828485756245307,0.42682757764513335,0.9774649538704824,0.5134305861213998,1.7190458968695217,1.2277825399335183,1.5828485756245307,0.7549930558975648,1.6225534306680234,1.2378156424582565,0.9283063002073674,0.8346292218857817,0.6217023488830069,819.5247314319951,1761.2382711539624,1343.6157114610053,1007.6516140398655,905.9676556866813,674.8412406168068,7.766362198251822,0.04943782428135902,14.020584251748772,2.4630982845674207,17.46349107805809,0.01696023760291341,0.3958998181622628,True,True,True
Abcg2,79.16280500185324,88.05018202302405,78.76294172850628,53.40621120052562,42.3036017243105,30.699488751322555,12952.436750743276,120431.70199010686,252650.74236200372,353326.63921080076,374843.2520316951,337590.4261590547,11217.139267054843,58486.27570926934,46546.18425610588,31042.240194828275,46083.499647927645,32035.363683167056,1.2754985729784152,1.4186950742615512,1.2690558372197644,0.8604993995963074,0.68161030461139,0.4946408113325714,0.053530016206500004,0.4977218637208828,1.0441586084136807,1.4602333975540924,1.5491575633443917,1.395198550760452,0.04635835389982169,0.24171291833525888,0.19236673728108353,0.12829181509956936,0.19045454770232664,0.13239621008322214,0.047282491769351946,0.6848843866297556,1.1217076002525457,1.3444026422944149,1.4097240322485336,1.3919988468053988,11815.517695489349,171147.14742748757,280305.78558762994,335955.50097866624,352278.7955009132,347849.41298696236,94.21998870300827,0.009818457278184915,70.59634328704678,76.49722372799589,105.87725150156908,0.005686096490298962,0.01880930915854186,True,True,True
Abcg5,68.83722174074194,76.91740038792905,77.51273630424427,64.3054379761431,63.04863718527047,27.747614832926153,37667.934542020375,116322.31164581006,141089.7961468127,173087.47697023663,207377.2324462087,179072.99010696413,17858.280285264314,46985.2959992328,58192.96484226884,48701.179483844026,35269.89930799509,61406.906514647024,1.0915885751259045,1.2197202816823502,1.2291608411380957,1.0197256605967824,0.9997958994903172,0.4400087419665495,0.2644546165877058,0.8166620416251356,0.990546691717853,1.2151922560881179,1.455929749331038,1.2572146446501493,0.12537731954713252,0.3298688550304176,0.40855434184469136,0.3419155285353275,0.24761877209321892,0.4311184065601557,0.2603466061468125,0.7593126980140704,1.0853553180047502,1.262784497087839,1.34526403030075,1.2869368504457772,37938.507882492064,110649.38085898617,158161.3138609836,184016.83934239487,196036.01050523206,187536.39453004405,57.71379219658515,0.014886339692593812,46.562633587140084,35.447737101152775,75.51034750459061,0.0061342469106321785,0.04989740182626673,True,True,True
Abcg8,95.6837382196313,93.61657284057155,107.51766648653238,74.93218408237013,42.71036712550579,28.337989616605434,4880.8256133762,24532.18560316371,48426.84089086156,46748.548029539954,47483.87117782802,43303.82583807913,4226.918972625533,14211.426345475791,16839.979054984768,16839.53715426854,18407.370467584493,17544.271579058724,1.2965319564066236,1.268521491692375,1.4568838244810358,1.0153446451175971,0.5787331983306216,0.38398488397174585,0.13597123388986934,0.6834236276206729,1.3490867797597954,1.3023324866834225,1.3228172988239142,1.2063685732223248,0.11775454273254185,0.3959053915455677,0.46913225592625724,0.46911994534800633,0.5127970293153128,0.48875260934665,0.13175349970049666,0.8028415639970682,1.2123729666802785,1.3991396455334693,1.3230124786051904,1.1308798454834974,4822.453497601447,29385.67944774589,44375.384842568346,51211.43569297003,48425.02225233803,41392.56625908299,14.649487813032279,0.018968378844006317,36.54224677081289,8.182248584048946,18.810415858133663,0.008295737018819622,0.06031548638099555,True,True,True
Abhd12,41.99070526185258,48.5794107713236,53.75883324326619,28.337989616605434,15.050319844225852,8.265246971509917,15824.782564796347,66158.47764754768,84874.59250797187,149640.6589263266,129358.41586660275,178755.46251872618,9589.915405277841,12992.044580425105,24678.11081581344,54403.91586880574,28318.78776658645,43327.96398864895,1.285544496229103,1.4872575670659882,1.645825469436994,0.8675669141218264,0.46076520319388864,0.2530403499521993,0.15201218692430682,0.6355155168551295,0.8153017185934541,1.437441792520322,1.2426114300420592,1.717117355064728,0.09212031869672298,0.1248010265671492,0.23705688080779438,0.5226016973440538,0.2720290684448663,0.41620657559896784,0.15130268876262806,0.6669676008611961,1.1038036912987677,1.3590187563015472,1.3924784497270373,1.3264288130488229,14665.431182562312,64647.677654784464,106989.22277049928,131726.64814714546,134969.8213870539,128567.77784599524,54.416984336668186,0.007015242151109895,98.80588091321711,41.80937973787898,62.86815075840239,0.003203851638500005,0.019236580242872846,True,True,True
Abhd14b,39.237216392222905,28.337989616605434,23.75390306097809,13.624033469521846,4.474419413148227,2.361499134717119,288189.2160332137,426794.91926750826,327063.3478632554,481228.3340329869,430816.06903791224,543549.1249943986,22899.296934304857,97119.29938152633,82010.04609421715,86116.45840930143,95873.91167859157,65438.37908277296,2.1059600649987673,1.5209711580546652,1.274931706016411,0.7312361336801277,0.24015334074547348,0.12674759650455542,0.6923073766106388,1.0252752513639678,0.7856934116459352,1.1560388347310298,1.0349351258270914,1.3057499998213378,0.055010220038870385,0.23330646544851547,0.19701000838512156,0.20687470622589701,0.23031471195631487,0.15720044343097778,0.6703233261332668,0.9315133522914376,1.0704691768632546,1.1349141873039887,1.1225391397064641,1.0702408177015892,285993.25284947216,397429.90182260243,456715.3641097581,484210.809139519,478930.9986680578,456617.93473960704,177.49548274190198,0.00369607645472954,187.53594224843118,123.38413924894142,219.39315081885158,0.0018048773216404745,0.00978365123906088,True,True,True
Abhd2,76.75350224092726,108.79763870661013,117.51930988062841,202.99809869587543,313.6161243215712,746.8241013542889,4265.943189146889,4054.09110009808,4155.169063305024,31280.304479157032,34956.7697787168,90526.18811978454,3694.415172902424,4054.09110009808,4155.169063305024,18581.95034244884,14818.294391805957,42113.53922442628,0.29397921080065237,0.41671380497460614,0.45011931656354176,0.7775178865626372,1.2012040888116347,2.8604656922869283,0.15124019840551303,0.14372942046972625,0.14731293073510804,1.1089785414040287,1.2393200196382006,3.2094188893474223,0.13097785389257352,0.14372942046972625,0.14731293073510804,0.6587846419762964,0.5253519994241221,1.4930484878619121,0.052254461246613385,0.3744193785390764,0.6221687808349046,0.9276317132660216,1.4270560386918805,2.596469627421504,878.918178313213,6297.720620592148,10464.856749244687,15602.732400617317,24003.03177863549,43672.526718985115,3.1966204836471905,0.017418671434748758,39.79334377805508,1.834383603497932,7.3170825399404045,0.011540184117536484,0.345362420726528,True,False,False
Abhd3,47.84186910981565,49.08544630019154,37.50616272786013,25.613182922701068,15.457085245421146,5.9037478367928,35733.263898085315,84701.70047251489,162355.04574529908,136179.4086252973,150859.1036240582,129642.84732615024,18883.25577935728,7259.536759367184,7650.622678863069,19703.134412808417,15078.285746078116,18323.390010939987,1.5823558779383249,1.6234868310861732,1.2405054015576584,0.8471485605509138,0.5112385897328532,0.19526473913407588,0.30651659621622734,0.7265632659980108,1.3926664002010036,1.1681342327310182,1.2940552836975843,1.112064221156155,0.16197880225766714,0.06227162746549556,0.06562632591156714,0.16901164450663167,0.1293401251238952,0.15717632605054835,0.06760662418502253,0.8424456366619141,1.2507973107553405,1.3751097855557213,1.3186586218095806,1.1453820210324206,7905.586970713627,98511.45991999445,146262.10141552525,160798.59237223206,154197.47021929396,133935.35457683096,96.88029555113924,0.01396380732682797,49.63883877345085,80.72655836444264,103.84697957387026,0.010131429834506976,0.0192135909739867,False,True,False
Abhd6,39.58140250092662,63.254441108494284,53.75883324326619,40.87210040856553,31.320935892037586,17.12086872669912,53365.76010847579,266059.11766602076,407810.8140545208,526702.613021709,434863.692966889,463052.4319386953,25651.65188530643,44097.22449706117,53326.06520142264,80701.34724840957,74239.93957435116,86840.39423614966,0.9657589547706843,1.5433647892621574,1.311678498544685,0.997251094600163,0.7642092598620197,0.41773740296029055,0.14879935939119987,0.7418506958098023,1.1370959161973717,1.4686010514605938,1.2125272610084568,1.2911257161325758,0.07152431371915259,0.12295596919738204,0.14868867837159863,0.22501897748970506,0.207002681634255,0.24213643739642,0.15010281239925966,0.7428741744650862,1.1691782810735325,1.3423464409512569,1.3534102825529637,1.2420880085579016,53398.41492387981,264274.21825253556,415930.02805762884,477533.8388387324,481469.7517977021,441867.34274192416,224.14665042871727,0.015358317426010269,45.13171341191694,169.40185502662888,257.8297787466155,0.00926578658315696,0.029546188231352605,True,True,True
Abi1,56.10233571870468,38.458700193964525,33.75554645507412,36.51240969831853,28.47357808367053,43.687733992266715,57099.272913053435,55120.57935570257,73195.58329481976,69207.4183759045,85171.24198969048,98843.60008073958,13560.99080296153,12784.283067586015,14947.463722250524,4293.487225248774,12286.908270227366,32517.520923468546,1.4203704051560555,0.9736778135257625,0.8546057589305065,0.9244026205335676,0.7208795698226496,1.1060638320314582,0.7810446767224043,0.7539786916233101,1.001221517812724,0.9466685468046167,1.1650331391641202,1.3520534278728251,0.1854969273227508,0.17487256362887482,0.2044620951398506,0.05872938779732834,0.16806911556388118,0.44479789884817195,0.7252320313769954,0.9680889638619502,1.0364328694586609,1.0738731087282865,1.082534739922928,1.1138382866511796,48038.861349876366,64125.534307977454,68652.5867036579,71132.60190619213,71706.34228447234,73779.86727506411,25.97230226608764,0.010662839790245118,65.00587031177847,13.171011436279304,35.081504931196065,0.0037972979074669595,0.03082092862424369,True,True,True
Ablim1,25.125585935370808,29.35006067434134,32.50534103081211,28.882950955386306,14.643554443030562,16.530493943019835,4166.018196044093,20080.91019265652,11783.718825461136,10772.980889758512,13535.979981824463,123706.45542848115,3607.877590402409,15173.747551839617,6002.144060724195,7408.429156146555,5642.52898656963,99088.97531349778,1.0252691750378744,1.1976521690796307,1.3264058505425524,1.1785913918528992,0.5975416860743779,0.6745397274126655,0.13581441895024546,0.6546484008153001,0.3841555293428042,0.3512049326366324,0.4412801792126848,4.032896539042333,0.11761873701113539,0.494672276997658,0.19567310311726144,0.24151874855744204,0.18394945956994585,3.230353535027018,0.39596456999440016,0.8929400510136539,1.1797125619057296,1.3108767618767545,1.1982390912254792,1.0222669639839832,4363.880682865249,9840.991176635582,13001.478542150106,14447.024335666743,13205.657323651023,11266.288438190566,15.077762999851613,0.026514465441890588,26.142227233622897,6.138080937254863,24.988503532017504,0.009343989963351276,0.15061485014040635,True,True,True
Abr,120.12095193759468,98.67692812925108,82.5135580012923,75.20466475176056,64.67569879005163,46.639607910663116,10240.526198098436,4878.989538802586,18049.771470863943,17874.211492506678,23502.77350070708,23953.271305819657,8868.555835673333,4878.989538802586,6515.191990880647,12035.50750150421,8345.6005159165,8003.359199287052,1.477407353359673,1.2136602055970915,1.01486156558526,0.924967067934351,0.7954678300063672,0.5736359775172577,0.6237912887824687,0.2971987096650356,1.0994835607305018,1.0887895023354912,1.4316476603214876,1.4590892781650149,0.5402191027450536,0.2971987096650356,0.3968663260107985,0.7331307581546421,0.5083638087321993,0.48751652531676953,0.0023407948154248203,0.7274009429321167,1.1002833073806657,1.3102086003312643,1.4236305743590605,1.436135780181469,36.17193136686093,11240.411509180181,17002.503601091226,20246.44588887314,21999.137680991083,22192.37864502429,5.079861406252194,0.011458444321013532,60.49225890889824,2.8143479949825068,5.854114281116152,0.004596848973359275,0.04262796076895825,True,True,True
Acaa1a,138.70700180759502,155.8589428913299,137.52259666882048,91.55350491518679,61.014810179294,27.157240049246873,436094.65894421685,1735537.0177419602,2237395.567977004,2358587.5864305976,1958787.983825157,2251799.815537653,127682.26900479724,72073.64979145532,110603.87705104619,208912.33906998252,211059.6490950315,196877.43796402676,1.3602857724118547,1.528493152871385,1.3486704290041631,0.8978561177706038,0.5983661755477366,0.26632835239425645,0.23834210769677483,0.9485361545033415,1.2228206984100547,1.2890566875968672,1.070551191170912,1.2306931606220495,0.06978315484024922,0.03939095617975002,0.06044917229576374,0.11417843854898518,0.11535202411521898,0.10760091315011837,0.2805314795921294,0.8957689690060081,1.234840015014424,1.3197074379604263,1.228870413185572,1.0402816852414407,522855.7118695215,1669537.8452401103,2301499.838927351,2459676.086753368,2290373.6707755984,1938881.2331241816,462.055755129236,0.017569503677532673,39.45172232988688,409.35152427437976,514.8068817609613,0.01454705217281342,0.02436319464632239,True,True,True
Acaa1b,19.96279430481517,59.71219240641858,66.26088748588623,35.967448359537656,10.575900431077628,4.132623485754959,0.0,0.0,4929.5363468070345,0.0,2810.84045630064,4746.221353733995,650.8979053097391,950.687334212531,4929.5363468070345,1044.8220909338145,2810.84045630064,4746.221353733995,0.609204216212073,1.8222358462353316,2.0220822501095954,1.0976179412786482,0.3227445534164273,0.12611519274792551,0.0,0.0,2.368717060429804,0.0,1.350651516607278,2.2806314229629185,0.31276632616855626,0.45681969849808746,2.368717060429804,0.5020528783628716,1.350651516607278,2.2806314229629185,0.030942180216968467,1.1748183656258808,1.838739861859556,1.6138859889991397,0.9259340622230426,0.4156795410754115,25.366161597904238,963.1070694336332,1507.3848108110885,1323.0513335028515,759.0736298043181,340.77089390356537,1.7531577703987844,0.06459150149558274,10.73124427378961,0.6105702727368256,3.3379921010623312,0.025642949673620373,0.5338106789489921,True,True,True
Acaa2,190.6791042218552,185.71503909453918,141.27321294160654,51.226365845402135,8.135308023905866,2.361499134717119,2023663.65916772,4373614.43167763,4739169.051283552,4647066.474024261,4274932.78760227,4218389.836162359,196970.2229817081,359519.6327815057,333256.06959478377,215872.62547877067,125716.1454602076,179315.00785946852,1.9746174083797117,1.923210992051449,1.4629843513826222,0.5304853627205423,0.0842468864750123,0.02445499899066329,0.5001467998141192,1.0809351898546498,1.1712817117803158,1.1485186359785728,1.0565461031301366,1.0425715594422063,0.048681027717565994,0.08885497992288384,0.0823639620009841,0.05335274086262115,0.03107064138452169,0.04431755590078711,0.5518473947065015,0.9352760211015451,1.1614107688991382,1.2130498905659841,1.1292673292424371,1.0091485954843946,2161168.643116049,3662768.4190445812,4548367.10220777,4750598.464673107,4422485.573121452,3952071.3909783023,438.78297680488714,0.00636806341150445,108.84740552484384,369.78857509924666,493.7804515505496,0.004804416867962732,0.009588625062964607,True,True,True
Acad10,5.851163847963065,1.0120710577359082,6.251027121310022,1.9073646857330582,0.8135308023905866,0.0,3089.9614287619124,11434.294605066565,16177.458709177066,14097.446762670415,14735.546162773771,23820.723861078677,1337.9933306802761,2839.668591976009,2928.877763463827,251.69010386326227,1473.871966201355,6666.11731867495,2.2170277153371485,0.3834774829749829,2.368537394845483,0.7227075640682372,0.308249842774149,0.0,0.22241824236737134,0.8230509562666712,1.1644682352904323,1.0147470779520664,1.0606780548586388,1.7146374332648204,0.09630998048684779,0.204401935653352,0.21082329319544924,0.0181168832728628,0.1060906486228848,0.47983320556478665,0.351311157306403,0.7467925680249425,1.052406847731617,1.3409415175960675,1.3143015153570252,1.1942463939839447,3716.943866655073,7901.2180446149205,11134.679603956145,14187.4353993966,13905.5787294027,12635.371001103862,63.26404946317333,0.006770256358192986,102.38123106241572,50.5083103650957,73.10032171298155,0.0032240346523792125,0.01811936279656871,True,True,True
Acad8,10.669769369815,10.120710577359082,7.501232545572027,4.0872100408565535,2.44059240717176,1.7711243510378396,70169.45288670383,60233.09237082253,163953.06409051828,182016.31328144568,181858.78517144427,163438.8936305523,16426.482908306516,18345.68828987486,53936.98254847598,23306.01357889813,30112.09850327754,7846.344752615893,1.7495899896237992,1.6595573250271827,1.2300248409025003,0.6702058427994393,0.4001994697673207,0.29042253187975703,0.5123917406543226,0.43983439766460636,1.1972189099235344,1.3291204612974066,1.327970158720359,1.1934643317397715,0.1199495481859532,0.13396397961842751,0.39385891205790263,0.17018529251875789,0.21988472094489458,0.057295619107336375,0.376885211935563,0.8143035525648448,1.0938343616726678,1.2252046064154691,1.2529117069321352,1.2368605604793206,49669.0104865268,107315.57092368584,144154.4233094822,161467.4667962173,165118.934730037,163003.58359330433,271.30125544516807,0.0039276888709753365,176.47710990606564,206.98741069045997,309.18115497230843,0.0020767281556850056,0.008570212216016624,True,True,True
Acad9,7.5720943914816115,2.5301776443397705,1.2502054242620044,1.9073646857330582,0.0,0.0,198182.56220282672,266682.82861284696,383784.4447232722,360400.80342999037,395844.51895355695,356449.76487778703,37785.93571638394,14057.324623593513,31396.9677421457,20564.35139754916,51352.24867509669,28558.078145387866,3.426327843821572,1.1448903915366997,0.5657105464063693,0.8630712182353584,0.0,0.0,0.6062653026471487,0.815816205031682,1.1740447289872804,1.1025112388149465,1.210938007951389,1.0904245165675541,0.11559191433529901,0.043003118299631,0.09604726035842537,0.06290892894510994,0.15709296639709647,0.08736274118867733,0.4833525298181188,0.9583883342265112,1.0770462193692492,1.1581554775117937,1.1851925365345222,1.1378649025398055,147497.3348286127,292456.7811457126,328665.80196440825,353416.6797770328,361667.1675710183,347224.91383834096,1330.4195505744478,0.0021224805455504567,326.5741031233718,1078.4452978304803,1581.9545341805192,0.001154235260687152,0.004533884482615198,True,True,True
Acadl,132.85583795963197,122.46059798604492,97.51602309243636,51.49884651479257,32.13446669442817,15.349744375661276,918547.5741343343,1633390.655776877,1908850.4144186056,2174773.5330568883,1980910.2717860444,2056260.0689930462,150098.23094949324,373893.40949809743,528469.5905864213,295765.3656583312,146057.8846866612,287463.5854438307,1.7642931648647622,1.6262469102613233,1.2949890320894737,0.6838921367691451,0.42673788985306416,0.20384086616223196,0.5163893534692622,0.918260053644213,1.0731181041984879,1.222614843586828,1.113628736641372,1.155988908459836,0.0843822689422871,0.21019551020980012,0.29709519451757616,0.1662734628577543,0.08211086585636414,0.1616063655420274,0.5268790412716216,0.9188448163348794,1.135988698510883,1.199207057095628,1.1551161186238537,1.0639642681631354,923578.0160967543,1610663.5605075504,1991299.9119244441,2102116.7818869967,2024828.793009466,1865046.6824725282,305.06131922430944,0.007745012561193631,89.49594013997572,199.3823765657357,358.22181677645625,0.003533240196301872,0.01726712802759965,True,True,True
Acadm,131.1349074161134,114.36402952415764,90.01479054686432,52.861249861744746,34.16829370040464,28.337989616605434,1223049.211224805,2504010.790347943,3076723.723243935,2726005.97472441,2731003.3581054616,2809278.793422485,49070.09536659443,141366.604446702,133366.62712299277,166727.6684326974,69966.45409384598,257328.21506926426,1.7450480051769506,1.5218733555959838,1.1978513866013158,0.7034390799521258,0.45468681022506086,0.37710136244856235,0.4869449422584051,0.9969471207943763,1.2249671084450782,1.0853323069714624,1.0873219657191202,1.118486555811557,0.019536772956970407,0.05628371483975654,0.053098603022333435,0.06638097153632484,0.02785645142981161,0.10245268275254171,0.4962664342416133,0.98982964879959,1.199969734129325,1.2154380347357503,1.113066099304047,0.9854300487896736,1226037.3648143623,2445396.3647247897,2964552.162261761,3002766.9461059268,2749854.7818177314,2434527.0541484286,614.8379236485085,0.013286510477685896,52.1692420085812,542.7454435390297,671.9779405215378,0.011243557788669905,0.01719385955220248,True,True,True
