,Pzero_mode,beta_HDI68_left,beta_HDI68_right,beta_HDI95_left,beta_HDI95_right,beta_mode,beta_p16,beta_p50,beta_p84,delta_HDI68_left,delta_HDI68_right,delta_HDI95_left,delta_HDI95_right,delta_mode,delta_p16,delta_p50,delta_p84,model_HDI0.68_left_tp1,model_HDI0.68_left_tp2,model_HDI0.68_left_tp3,model_HDI0.68_left_tp4,model_HDI0.68_left_tp5,model_HDI0.68_left_tp6,model_HDI0.68_right_tp1,model_HDI0.68_right_tp2,model_HDI0.68_right_tp3,model_HDI0.68_right_tp4,model_HDI0.68_right_tp5,model_HDI0.68_right_tp6,model_HDI0.95_left_tp1,model_HDI0.95_left_tp2,model_HDI0.95_left_tp3,model_HDI0.95_left_tp4,model_HDI0.95_left_tp5,model_HDI0.95_left_tp6,model_HDI0.95_right_tp1,model_HDI0.95_right_tp2,model_HDI0.95_right_tp3,model_HDI0.95_right_tp4,model_HDI0.95_right_tp5,model_HDI0.95_right_tp6,pp_pval,"protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6"
Eif2b4,64.14193953748418,2.8784152567456003,18.345946107697564,1.0097885171959584,38.42888477182766,4.256925005219127,2.4935023166725436,6.6980946642608705,16.00868080030632,0.0976433173275057,0.35665894321644176,0.035226515063380565,0.7312309354515467,0.06788926057306525,0.09168087911359132,0.18475268732374098,0.33926670034478495,0.5655729165773664,264.26889617274134,153.51316636531516,67.37899099636486,58.05057729923261,4.129672749524632,13368.33627077584,1416.52735285559,864.2795622861718,495.60749285425584,368.3490347451874,95.3268217355495,0.5655729165773664,64.0212103349717,44.004097602564926,18.075518477922614,18.476710916607626,0.49373700807477006,24535.060759249507,2124.449646583336,1438.9955066256762,925.431799246357,678.8396343315312,298.13961847172436,0.617,0.1247199087724637,1.6741868667309125,1.6561832155226508,1.2472075413495571,0.8630853996875687,0.4346170679368462,64.14193953748418,861.0140420822165,851.7549821725348,641.4237429718199,443.8743747274778,223.5182976634658
Eif2b5,2.3490677723283966,1.5273856439709315,7.652497598283839,0.6958083014455347,21.4708336858658,3.4563544246393376,1.6097674685621708,3.4457015159594415,8.270419998816877,0.014202251208218225,0.14358116352394185,0.004321089530991322,0.3652882878333732,0.024821357414153068,0.012761196127109109,0.041985814086376284,0.13202769088819288,9.42658076990233,411.8018053334617,342.00269220572847,326.63334352697774,151.4198201681126,9.182545315984939,501.5004271517256,1177.5450452691368,1159.347948288126,1209.3640365199856,996.6100107439484,665.0601550099639,0.4693490091299282,142.3922033440863,83.44761681837244,55.855138004371206,32.95251652989962,4.009017546346317,1019.6987383939661,1674.6787561559345,1669.123553786461,1777.262305496632,1763.7989057867835,1567.615281403255,0.3355,0.002955680279277049,1.0375069234445016,1.2691636084037983,1.3800154070729325,1.3002172024683754,1.0101411783311156,2.3490677723283966,824.5729737815856,1008.6853274409673,1096.7863272629074,1033.3656007247573,802.8236694463644
Eif2s1,924463.60656331,25.913589065330328,202.15470066213112,5.94765801410081,330.4297955168901,102.29766500469246,18.811026423727625,64.44657238550022,160.33450548574706,0.0012314498928293295,0.002920903107640534,0.0007120211981279694,0.004155671091252508,0.0022291682165766703,0.0011818286392677204,0.0019106346673659603,0.002837702223628856,865307.956904029,891709.6416051639,883670.915234367,871407.8801146123,847714.0248430388,810883.5354108701,983559.6753360514,965932.9315728288,939209.0462778362,917678.4497618384,895007.2627317475,866325.7036710456,801699.9901903907,860921.0803085614,865274.6432681695,845205.3006986255,820879.8106454369,781381.5309527888,1046624.1252471252,1009641.0009691252,973681.606720533,937498.9604238188,914367.0407762576,896351.975425802,0.46399999999999997,1.0309727646375122,1.046010043210183,1.0251405130453244,0.9977308166574379,0.967719418506212,0.9324264439433307,924463.60656331,937947.3931957106,919233.8812725606,894655.8636500873,867744.9244628191,836098.0452533378
Eif2s2,639839.9801110451,24.830995394175428,82.78239878960306,7.803321348368194,113.14575709316625,52.8690136234709,18.02994157567989,39.94891963989558,67.68324448777605,0.0014074338016757432,0.003943180338029002,0.0007843448863507869,0.006059460290410788,0.0029121623867931906,0.001333571662416945,0.0023113522064545124,0.0037657731793158916,599027.1713847154,705562.3452184662,740009.6774605955,739011.4809365636,722750.9051795319,694461.227589437,779341.5727979994,790003.8439927023,793938.3924356076,781021.6755488929,767971.2258918745,755622.1167848556,487988.61778403114,662140.3574611723,704333.978023728,720851.6046498298,698419.694120557,659578.1502334386,836056.6289978257,837132.7180887953,814953.5578818823,806963.4530103425,792787.239403535,778504.6158421009,0.198,0.8785409929497554,1.01519052600543,1.0461133627403014,1.0473660393856858,1.0241203521796627,0.9886687267391647,639839.9801110451,739361.6133804977,761882.6652155245,762794.9875844298,745865.1912983957,720045.8299950698
Eif2s3x,404651.647636224,16.54902815193595,107.00951902395572,4.702290040468062,192.31506960620342,60.01883941644616,12.56075489101252,37.616674779842086,88.23105158899484,0.003898055504899092,0.009318263776924978,0.002268066410134711,0.014018528101410244,0.006885834589345097,0.0036941276348264034,0.005932553851793784,0.008903332646720689,364917.8778725268,370173.63955348585,347715.2991515071,312356.7391114559,276036.5305885177,241104.2583467059,441402.97156389157,428047.1097465499,399409.2652057333,367293.80998365424,341851.76357814285,319545.04615042644,321759.1560929379,341010.17214440036,319327.19558201864,287715.57038527704,237965.72775036673,198637.17079836142,480578.1800173601,458146.20229482494,423206.1265906087,395249.4848353707,366259.0640713599,347219.9400029561,0.662,1.147579162094065,1.1520167078441714,1.0722595461650426,0.9768757611874722,0.874021713336305,0.7772471093729432,404651.647636224,406216.3851798764,378092.95112818456,344459.36224485014,308191.65949824144,274067.6493762212
Eif2s3y,33716.392040966384,42.41053049676307,85.87825637186266,33.26034519278287,130.7906356343642,71.21509012563676,44.55512665289511,62.364463347010975,90.7371129115021,0.00481409960047676,0.017565929565328705,0.002130954799405522,0.02916126842796398,0.010691594456658031,0.0040918725014366395,0.008549197653704701,0.015420339427058794,27832.570083423252,57544.98441381535,68364.54270397853,74797.85966814452,73900.38026540253,72387.06921897864,39637.10518635959,72982.6464122694,82381.38363709155,86085.23761604981,85711.33040124211,87470.80581153306,21713.01694170337,51844.716879005704,63451.83043094598,69719.16723954935,69573.52327992387,64730.24232351494,45798.73736215514,85548.67063571577,92024.76950088695,92920.32577958693,93040.19978578304,94770.05684013251,0.7225,0.4797148139783528,0.97567629983801,1.1087420080727,1.1610139710940548,1.1481998681064787,1.1266530389104032,33716.392040966384,68574.6690989248,77927.09152849794,81600.98682341879,80700.35730897996,79185.95475303262
Eif3a,196700.5263441569,14.125123201141356,33.52605294573832,7.472569962378165,47.101280331640666,25.787367912707328,12.474151683562715,20.465423541014058,30.230642210797566,0.0021568875170896065,0.005925669023873547,0.0011288091566431279,0.008669630476753268,0.004316442503057593,0.0018970383481326887,0.0033600800795068066,0.00533054365926499,189302.67581670915,216329.37817846434,215733.71586648567,207936.3974307763,197815.91392775206,184296.92630612288,211133.23537978216,233925.98665674854,232460.85987326427,226286.55922491968,220582.79308130476,213668.5018545288,179825.10452563505,208762.02538640905,206166.62780450546,198846.4053998269,186701.66852029145,172291.94426833914,222948.04687402246,244917.7890752813,239831.5745400657,234882.86148890504,232225.21040127802,229944.37376646488,0.0355,0.9238441535207229,1.0738731974880154,1.0608161813061998,1.028936297149101,0.986817190076537,0.9257129804594241,196700.5263441569,228644.0005793003,225863.96246826227,219076.2483612947,210108.44735422434,197098.42813428867
Eif3b,376224.6421592963,28.31628226411752,139.4169470216776,8.013306673259253,207.7550096362947,83.52110705486469,19.819241614414018,53.63650477874945,108.72649353048803,0.004020186375980622,0.010218393625692414,0.0022775523850671795,0.015144157647818176,0.007840340329331608,0.003694423604445404,0.006190043115552295,0.009590701133729377,339034.6988148583,379961.02494697116,362545.09670348815,334976.9705614981,296193.2329134866,249197.99387348827,421166.9111717191,433095.5618988368,407625.75251802825,379544.3073260071,349775.9144468516,318301.81627431826,294879.5549808445,355615.8377694588,342375.69283035444,313705.57720014,267176.19647971174,217265.94861922527,462243.18042064,461945.12969951576,431423.3019560978,397099.5486181657,372834.59148234024,352808.8230100635,0.6005,1.054845750565228,1.1565627811763493,1.1012909730509042,1.007895595361941,0.8954578351361268,0.7839470647094509,376224.6421592963,412503.36198413285,392789.943010458,359479.25039825914,319376.8410332096,279605.0547998163
Eif3c,231643.4594670815,27.662506988980443,71.64743631258143,11.680643316303206,93.63453590342309,52.629933296794725,22.04145789523252,40.08943599376512,60.907137310519715,0.002985280968612769,0.006936946419355159,0.0016408004831462597,0.009060337906611066,0.00557811477725034,0.002647351872573908,0.0043281985710748065,0.006323682136101381,223595.64748172852,267816.4201967329,267939.6533041517,260928.12803591922,249900.52118199164,231279.3884183456,260524.29326793196,279975.81454250513,281469.18046696694,277501.3953227955,270549.71417816536,257903.70858269802,204328.71229517306,260730.2875584561,259635.23676668605,252271.77118041727,238729.8143466157,218235.2483104732,274146.9910732841,284613.41425252426,286234.1570939077,284885.67831313,280492.9860390786,271736.0469589889,0.701,0.8978381875294335,1.062398806561443,1.0686362149483912,1.0423286741210218,0.9982167565202122,0.9305813603194988,231643.4594670815,274100.32041828654,275709.58016790525,268922.1992656827,257541.2652190972,240091.24206796414
Eif3d,256724.3923186675,15.910792196992835,83.39195685944269,4.967631378043845,141.22425241918543,49.81486759759967,11.858580216835533,31.960551394830944,67.38059102977432,0.0033655145169543947,0.00763110251381811,0.0020930406593774515,0.011685069751096178,0.006066640908851618,0.0032142878638544703,0.004900112680685999,0.007348609196957062,233498.75235372246,241375.16410936372,234666.6729600887,222384.05688627905,209508.2018580458,190706.48346053067,281554.829238294,276305.7684229432,261190.69534394113,242429.66643954255,228231.2057419687,213925.50582632356,208666.40185115387,227332.89966477265,223475.8892107001,214390.95798024206,199112.6744617216,178319.96828260238,306012.63549426233,295642.9753949425,274955.2369486838,254152.09864556143,236440.01134574733,223909.3952986971,0.759,1.0805472331139345,1.113056888700145,1.0606048331652824,0.9927569019063929,0.914130773140414,0.8389033699738312,256724.3923186675,264448.2764017422,251986.32964884833,235866.51703101292,217185.94064413427,199312.85858737238
Eif3e,267925.1977918223,7.842086809134814,29.960975275138956,2.6277407450780528,41.81502564653414,18.922468752458702,6.071443833348342,13.980941894486978,25.257440306683357,0.0016603987170975413,0.0041759080647027135,0.0008553506646798326,0.005563849686607814,0.0027434471040755255,0.0014529567725079394,0.0024325831880715357,0.003732692367189539,249263.9298828797,275534.6880933622,270410.1589082497,260826.65838505345,251141.4311958627,238473.7104612067,297233.1504925064,307242.4616324069,299034.7878109485,290282.7435004046,283234.8802374993,274107.3020066118,227132.04461212945,260489.9772681936,257261.79771713546,249887.14640772121,237408.64829478448,220266.2219734164,321325.70553539635,320629.9277658428,313856.47992667306,307365.70972948236,299069.5511884755,292326.8158867196,0.348,0.9741139017516853,1.0594865770282371,1.0473446178864618,1.0175690383299143,0.9742266148656092,0.927259250138092,267925.1977918223,291406.52874126803,288066.9430944659,279877.31760230474,267956.19897483336,255038.05822994487
Eif3f,149977.6878631889,3.6984272162629725,14.432666583847148,1.5230493657983675,23.286797955735555,8.910622024217544,3.0078914366657545,6.833267694453052,12.39294322221968,0.007627705718340347,0.015666633057203477,0.004661555689527879,0.02150037277556872,0.011901459442559863,0.007020503671049196,0.010656033035239413,0.014727732936007387,118163.29842424848,145760.26415983,134803.47767539634,117902.85807315193,97139.71356468847,75999.23864326737,194503.6883701913,190374.67406785855,157844.51031263187,129952.7459428363,112013.67515208287,97579.47765755767,78372.23546853599,127709.71692886352,125382.5485288269,112967.68139899615,89916.22912430271,66450.47159159974,226304.12798246165,212920.90112689824,170992.22718299108,136360.2988497149,120515.21507056654,109431.41084607328,0.385,1.1451175180221043,1.3145898275697165,1.1340023883498367,0.955103270685517,0.7966450665499716,0.6545419288228549,149977.6878631889,172173.71992345026,148521.92334792277,125091.24867411055,104337.7498364973,85726.29756282257
Eif3g,497418.2884785349,30.911191723231028,168.42155334509914,7.413530702197684,241.88782910702386,105.63997303412418,20.63064908944104,61.059464409778315,127.55677532979738,0.003612270808823856,0.007429960279414139,0.002472738868368639,0.010146190268623014,0.00637415903578671,0.003500992113681839,0.0050197013380452555,0.007223433391581472,476741.11351070396,498972.43356835534,476544.2617216448,449339.8678280887,417822.57294744,377691.38454053336,564004.084054493,552732.6196919179,519448.0822364358,486865.3066211859,455219.5651820033,423061.65661737655,424960.6328674957,471397.0785222605,456507.6809678355,433040.09901014174,398885.9711443272,354022.47263943846,596205.5957428481,575598.9002662663,541620.9752598025,507170.64574241365,471100.0271249471,441464.5822855727,0.648,1.0514075936901417,1.1161907941540796,1.068006102939152,1.0037092538310508,0.9255302793428728,0.8351559760427034,497418.2884785349,528067.0577002176,505271.00146205095,474852.3238437306,437866.04761908215,395110.1920024843
Eif3h,291645.92476779054,26.356523862596,78.18482442132546,9.897495474712361,103.93644685066857,53.43829883097116,20.949758369690183,41.21119566117971,66.39706913174143,0.004248478459059392,0.011201432732852921,0.002218198201187129,0.01605148702984486,0.00828004058250942,0.0037319079659114203,0.0065913705201008504,0.010139952728448339,227499.34192086145,392835.8888720248,392447.03400372475,376932.90476552525,347210.5072697361,304954.60441880603,388201.0988751099,499402.91292183846,479434.8143824135,447745.8055269558,413823.2848429261,379373.2456896993,152313.43099614044,348824.70887645986,356142.96387642674,343979.6535615573,306642.9525412084,263770.98335089517,472025.7826483336,558372.9062454022,525595.347692961,484572.4127346565,442311.2529475611,412328.62060345896,0.81,0.7397297673211645,1.1877601669950226,1.160384799467813,1.0782122653321644,0.9716939956319247,0.8622190052519111,291645.92476779054,468286.4305435092,457493.41567370895,425096.06495563354,383100.16233853134,339938.54275960464
Eif3i,341338.7708077237,32.3959681799676,127.08962834220831,9.172820431204316,171.0218641723545,80.15317702188163,22.16648422566427,55.66100437497455,100.39996761451258,0.00419881441600482,0.007857166053086763,0.0027696348399363184,0.009941466387164628,0.006153042281349752,0.0038567864252812907,0.005454697012697114,0.007285306571623554,316336.21075782843,446666.89549048076,423961.20204665896,385272.1627463486,346499.34441412694,308481.18158375216,478109.3092057447,496497.4984495232,464230.02942160255,426093.63600488845,395365.8893592506,368320.92700191244,206940.63537886855,420683.938229793,404053.5912839649,366387.33204936713,325263.4920712871,280332.8487551037,530927.886533325,520157.0779606264,484218.5011186457,447327.6165433061,421292.2086054804,395865.63562101935,0.7925,0.8592068458616853,1.197558898452983,1.1267235431014107,1.0322302254755538,0.9395263867573291,0.8447541003510379,341338.7708077237,475756.54725823377,447615.6481931368,410076.1045508762,373247.47066644573,335597.1005554881
Eif3j1,203727.29909524447,17.63292130610721,261.5205048619225,5.240879903178312,1004.731944976169,76.43901388247733,19.943636350274176,75.88177672371508,298.4602881931843,0.00915886567967507,0.042730374523408686,0.004033586643082885,0.11642595550943652,0.017628897740742257,0.009531764886573837,0.020601806888124373,0.04478783826446346,68502.95940475393,127015.63264800762,128186.11818159172,106716.53973842764,78604.446870948,55397.146203614386,341391.7462590205,273798.44107967225,185929.32884676845,140569.53623129526,115416.1998110814,97127.53851368594,2798.123298994848,85893.10742791623,98009.1087730374,90005.81721436893,62812.76133093608,42799.064948690735,569625.8401949229,354713.2311824214,211958.52651520548,155970.73599695135,134012.30173076733,124116.57555727506,0.262,1.428122719945106,1.331760811259039,1.075640618201669,0.8776944443798189,0.7082009109124088,0.5785804953019581,203727.29909524447,189980.895429718,153444.34682181108,125206.54989038677,101027.63353734942,82536.77360555364
Eif3k,134123.20606604335,11.330754647875448,22.78565976680706,7.328520671937385,31.06832054055342,17.417613031467862,10.513783551648784,15.376896976044796,21.390924886945264,0.0025246328181771334,0.007689020518107583,0.0012260919688470396,0.011316186082467613,0.005050547126831872,0.002239557126904788,0.004230982996019799,0.006993162897891209,120264.45691450287,181598.72605743835,189626.35308593296,187017.41810948786,176378.46350686398,164224.99121576734,154426.9539750044,213880.9661969378,220263.55510849354,214675.316802444,205425.26953651602,198848.2158632456,105138.87423898994,168991.61529263278,176436.53968140527,173655.33753638508,161577.95885427995,147068.85451512062,172982.2293177013,233296.5928435856,235229.73265463306,227611.83058786704,217933.5389724852,215394.1798095152,0.2385,0.7225484556515335,1.0828973845838334,1.114813433978304,1.0856290444786298,1.0308539718518548,0.9632577094558447,134123.20606604335,201013.05030117347,206937.47355094517,201520.11523239908,191352.4810817193,178804.91093646278
Eif3l,275576.0722772757,14.849764572683334,60.6190393847368,4.82995200496217,88.87429025537665,39.76507526645917,11.4398346792803,27.73151313887415,51.13811129663502,0.0025151162133232184,0.005599848564516034,0.0014767668505015527,0.007664786151448522,0.0043871954349997645,0.002315558625549708,0.003613869408557311,0.005229410069211202,256294.27470808808,281271.72857685416,272460.35971807165,257947.69702333212,238944.49506244613,224265.63273339949,296792.4631068541,304613.33388128487,290972.56431480893,276073.9449960263,261877.77185232638,254134.7669345737,237824.82804253066,268614.4412026054,263164.74478630745,250303.1983852891,230766.84182998864,208465.78463750897,318046.27994264977,314706.77736527304,298993.6664572041,286274.9039395125,276159.33919016947,267481.37232263945,0.1295,1.0308541710416186,1.1022852785227195,1.0585417783550122,0.9986548157367076,0.9370316935357518,0.87263226280819,275576.0722772757,294671.599647716,282977.7419688005,266968.2865069356,250494.70716404676,233278.94311580926
